symbol,company_name,year,pb,pe,ps,pb_peer_avg,pe_peer_avg,ps_peer_avg
BVIC.JK,Bank Victoria International Tbk,2023,0.406111775628403,15.255805029016,2.34943826973288,0.83232965465001,14.0723342502017,3.89944781671295
BVIC.JK,Bank Victoria International Tbk,2024,0.331202782933162,11.2187923047624,1.02704137116505,0.932091839711511,18.4025128202024,3.61350695366404
DNAR.JK,PT Bank Oke Indonesia Tbk.,2020,0.785113922805854,251.428571428571,7.16542357424356,1.26242482560343,27.296475059198,6.37891855078523
DNAR.JK,PT Bank Oke Indonesia Tbk.,2021,1.32710202894622,231.042382588774,12.0615936612349,1.46630589795505,15.0145590632269,6.3740557278722
DNAR.JK,PT Bank Oke Indonesia Tbk.,2022,0.803128061345134,215.972747918244,6.18961974950806,1.00852386298116,15.1292552726864,4.34357834686358
DNAR.JK,PT Bank Oke Indonesia Tbk.,2023,0.570229787112099,71.3386887298451,3.40481239358256,0.83232965465001,14.0723342502017,3.89944781671295
DNAR.JK,PT Bank Oke Indonesia Tbk.,2024,0.393963214416989,41.1596252573199,2.27147846944505,0.932091839711511,18.4025128202024,3.61350695366404
INPC.JK,Bank Artha Graha Internasional Tbk,2020,0.303129481800291,50.4866180048662,1.44451019189628,1.26242482560343,27.296475059198,6.37891855078523
INPC.JK,Bank Artha Graha Internasional Tbk,2021,0.643154476701647,-15.1312305504483,2.36821396808545,1.46630589795505,15.0145590632269,6.3740557278722
INPC.JK,Bank Artha Graha Internasional Tbk,2022,0.355112040096195,25.8559557794061,1.27452017273244,1.00852386298116,15.1292552726864,4.34357834686358
INPC.JK,Bank Artha Graha Internasional Tbk,2023,0.353943073175398,10.0598164149012,1.14339859129247,0.83232965465001,14.0723342502017,3.89944781671295
INPC.JK,Bank Artha Graha Internasional Tbk,2024,0.310072113185721,10.135635361415,0.98923184826351,0.932091839711511,18.4025128202024,3.61350695366404
MASB.JK,PT Bank Multiarta Sentosa Tbk,2021,1.61270149550753,20.4383095748655,6.26320316606714,1.46630589795505,15.0145590632269,6.3740557278722
MASB.JK,PT Bank Multiarta Sentosa Tbk,2022,1.432662403434,16.0767039133054,6.12795109754408,1.00852386298116,15.1292552726864,4.34357834686358
MASB.JK,PT Bank Multiarta Sentosa Tbk,2023,1.37440350323275,20.755036541624,6.10459028564567,0.83232965465001,14.0723342502017,3.89944781671295
MASB.JK,PT Bank Multiarta Sentosa Tbk,2024,1.22542579413125,20.632780822953,5.09893729568084,0.932091839711511,18.4025128202024,3.61350695366404
MAYA.JK,PT Bank Mayapada Internasional Tbk,2020,4.0067440599216,806.449099183343,216.888326298626,1.26242482560343,27.296475059198,6.37891855078523
MAYA.JK,PT Bank Mayapada Internasional Tbk,2021,0.553072337941435,175.198857842137,16.5371460107424,1.46630589795505,15.0145590632269,6.3740557278722
MAYA.JK,PT Bank Mayapada Internasional Tbk,2022,0.439572018076506,234.296264953648,3.20263066848803,1.00852386298116,15.1292552726864,4.34357834686358
MAYA.JK,PT Bank Mayapada Internasional Tbk,2023,0.338545439680829,243.039830518572,2.70757194135578,0.83232965465001,14.0723342502017,3.89944781671295
MAYA.JK,PT Bank Mayapada Internasional Tbk,2024,0.345834179950182,106.726076441208,2.97742228588206,0.932091839711511,18.4025128202024,3.61350695366404
MCOR.JK,PT Bank China Construction Bank Indonesia Tbk,2020,0.867250506754848,104.403849616839,8.36989212816297,1.26242482560343,27.296475059198,6.37891855078523
MCOR.JK,PT Bank China Construction Bank Indonesia Tbk,2021,0.716141079957193,54.8543933897622,5.56381006647188,1.46630589795505,15.0145590632269,6.3740557278722
MCOR.JK,PT Bank China Construction Bank Indonesia Tbk,2022,0.484414452939934,22.0875410969483,3.46116077397226,1.00852386298116,15.1292552726864,4.34357834686358
MCOR.JK,PT Bank China Construction Bank Indonesia Tbk,2023,0.452214759558857,12.2579640812795,2.88263511839642,0.83232965465001,14.0723342502017,3.89944781671295
MCOR.JK,PT Bank China Construction Bank Indonesia Tbk,2024,0.430981514444154,10.7802174949501,2.59076506114406,0.932091839711511,18.4025128202024,3.61350695366404
MEGA.JK,Bank Mega Tbk,2020,2.72614186504395,16.5002887002042,7.27158303496521,1.26242482560343,27.296475059198,6.37891855078523
MEGA.JK,Bank Mega Tbk,2021,3.05195277339705,14.5776588172156,7.31732975323361,1.46630589795505,15.0145590632269,6.3740557278722
MEGA.JK,Bank Mega Tbk,2022,2.97154942792561,15.1292552726864,7.32988098656559,1.00852386298116,15.1292552726864,4.34357834686358
MEGA.JK,Bank Mega Tbk,2023,2.75234996324258,17.0561723948352,8.29853485305455,0.83232965465001,14.0723342502017,3.89944781671295
MEGA.JK,Bank Mega Tbk,2024,2.95626662975249,21.1681584747127,8.82070423131838,0.932091839711511,18.4025128202024,3.61350695366404
NISP.JK,PT Bank OCBC NISP Tbk,2020,0.624454959639733,8.86295184305814,2.02598662024383,1.26242482560343,27.296475059198,6.37891855078523
NISP.JK,PT Bank OCBC NISP Tbk,2021,0.470808438409146,6.04070370626146,1.56617296888358,1.46630589795505,15.0145590632269,6.3740557278722
NISP.JK,PT Bank OCBC NISP Tbk,2022,0.494668726290729,5.08669137222239,1.597330250743,1.00852386298116,15.1292552726864,4.34357834686358
NISP.JK,PT Bank OCBC NISP Tbk,2023,0.725496605392534,6.61825217515402,2.39256185648157,0.83232965465001,14.0723342502017,3.89944781671295
NISP.JK,PT Bank OCBC NISP Tbk,2024,0.809367249568535,6.96123950700534,2.71031377409672,0.932091839711511,18.4025128202024,3.61350695366404
NOBU.JK,PT Bank Nationalnobu Tbk.,2020,2.38509751594561,67.6217658141661,6.87476175394611,1.26242482560343,27.296475059198,6.37891855078523
NOBU.JK,PT Bank Nationalnobu Tbk.,2021,1.833190437036,50.4003988408687,5.49502814609471,1.46630589795505,15.0145590632269,6.3740557278722
NOBU.JK,PT Bank Nationalnobu Tbk.,2022,1.33824628858272,24.1321199865184,3.43300838936288,1.00852386298116,15.1292552726864,4.34357834686358
NOBU.JK,PT Bank Nationalnobu Tbk.,2023,1.65937647595348,39.0999140709925,6.21710649426377,0.83232965465001,14.0723342502017,3.89944781671295
NOBU.JK,PT Bank Nationalnobu Tbk.,2024,1.3457395793135,22.4364774233509,4.39882348324861,0.932091839711511,18.4025128202024,3.61350695366404
PNBN.JK,Bank Pan Indonesia Tbk,2020,0.574063236411008,8.18078348878337,2.20121996158898,1.26242482560343,27.296475059198,6.37891855078523
PNBN.JK,Bank Pan Indonesia Tbk,2021,0.40388954766197,8.89519756255594,1.52755537627505,1.46630589795505,15.0145590632269,6.3740557278722
PNBN.JK,Bank Pan Indonesia Tbk,2022,0.774457934297276,12.0690040622341,3.26611942484269,1.00852386298116,15.1292552726864,4.34357834686358
PNBN.JK,Bank Pan Indonesia Tbk,2023,0.586233217780104,11.5086187313645,2.78936909041068,0.83232965465001,14.0723342502017,3.89944781671295
PNBN.JK,Bank Pan Indonesia Tbk,2024,0.661309177025192,16.2404250678344,3.25968169273207,0.932091839711511,18.4025128202024,3.61350695366404
PNBS.JK,PT Bank Panin Dubai Syariah Tbk.,2020,1.02354145342886,24914.0625,22.3634106831044,1.26242482560343,27.296475059198,6.37891855078523
PNBS.JK,PT Bank Panin Dubai Syariah Tbk.,2021,1.41880018853622,-3.9921184385512,8.14553217809435,1.46630589795505,15.0145590632269,6.3740557278722
PNBS.JK,PT Bank Panin Dubai Syariah Tbk.,2022,0.966311221663253,9.66343620774991,4.42478684809328,1.00852386298116,15.1292552726864,4.34357834686358
PNBS.JK,PT Bank Panin Dubai Syariah Tbk.,2023,0.751628920515382,8.5656563256918,4.05737586082456,0.83232965465001,14.0723342502017,3.89944781671295
PNBS.JK,PT Bank Panin Dubai Syariah Tbk.,2024,0.702055360495629,10.6066190587265,4.25441261660727,0.932091839711511,18.4025128202024,3.61350695366404
SDRA.JK,PT Bank Woori Saudara Indonesia 1906 Tbk,2020,0.663047617711582,8.99438620450335,3.20663969302461,1.26242482560343,27.296475059198,6.37891855078523
SDRA.JK,PT Bank Woori Saudara Indonesia 1906 Tbk,2021,0.517759653009212,7.61797288491187,2.75308666794949,1.46630589795505,15.0145590632269,6.3740557278722
SDRA.JK,PT Bank Woori Saudara Indonesia 1906 Tbk,2022,0.486871438651228,5.61836269174769,2.15607580824972,1.00852386298116,15.1292552726864,4.34357834686358
SDRA.JK,PT Bank Woori Saudara Indonesia 1906 Tbk,2023,0.471236377570042,6.93695325759747,2.54359156475767,0.83232965465001,14.0723342502017,3.89944781671295
SDRA.JK,PT Bank Woori Saudara Indonesia 1906 Tbk,2024,0.499571497029786,10.3958868979417,3.52251787033861,0.932091839711511,18.4025128202024,3.61350695366404
